	Unnamed: 0	doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
19464	19464	pt/nt/45/nt_4509	420	1	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God brought mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> brought	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19465	19465	pt/nt/45/nt_4509	420	2	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God calls mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> calls	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19466	19466	pt/nt/45/nt_4509	420	3	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God called mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> called	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19467	19467	pt/nt/45/nt_4509	420	4	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God provides mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> provides	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19468	19468	pt/nt/45/nt_4509	420	5	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God says mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> says	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19469	19469	pt/nt/45/nt_4509	420	6	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God extends mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> extends	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19470	19470	pt/nt/45/nt_4509	420	7	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God returns mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> returns	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19471	19471	pt/nt/45/nt_4509	420	8	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God holds mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> holds	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19472	19472	pt/nt/45/nt_4509	420	9	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God makes mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> makes	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19473	19473	pt/nt/45/nt_4509	420	10	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God works mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> works	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19474	19474	pt/nt/45/nt_4509	420	11	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God means mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> means	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19475	19475	pt/nt/45/nt_4509	420	12	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God uses mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> uses	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19476	19476	pt/nt/45/nt_4509	420	13	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God takes mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> takes	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19477	19477	pt/nt/45/nt_4509	420	14	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God allows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> allows	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19478	19478	pt/nt/45/nt_4509	420	15	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God said mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> said	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19479	19479	pt/nt/45/nt_4509	420	16	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God wants mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> wants	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19480	19480	pt/nt/45/nt_4509	420	17	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God burns mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> burns	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19481	19481	pt/nt/45/nt_4509	420	18	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God told mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	shows -> told	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19482	19482	pt/nt/45/nt_4509	420	19	So God shows mercy to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	So God shows pain to those he wants to show mercy to and makes stubborn those he wants to make stubborn.	mercy -> pain	True	True	[[[1, 1], [16, 16], [6, 6]]]	[['God', 'he', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	[[[16, 16], [1, 1], [6, 6]]]	[['he', 'God', 'he']]	True
19659	19659	bc/phoenix/00/phoenix_0003	424	0	It is because they are afraid that their children will worry.	It is because they are aware that their children will worry.	afraid -> aware	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19660	19660	bc/phoenix/00/phoenix_0003	424	1	It is because they are afraid that their children will worry.	It is because they are right that their children will worry.	afraid -> right	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19661	19661	bc/phoenix/00/phoenix_0003	424	2	It is because they are afraid that their children will worry.	It is because they are lucky that their children will worry.	afraid -> lucky	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19662	19662	bc/phoenix/00/phoenix_0003	424	3	It is because they are afraid that their children will worry.	It is because they are happy that their children will worry.	afraid -> happy	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19663	19663	bc/phoenix/00/phoenix_0003	424	4	It is because they are afraid that their children will worry.	It is because they are different that their children will worry.	afraid -> different	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19664	19664	bc/phoenix/00/phoenix_0003	424	5	It is because they are afraid that their children will worry.	It is because they are enough that their children will worry.	afraid -> enough	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19665	19665	bc/phoenix/00/phoenix_0003	424	6	It is because they are afraid that their children will worry.	It is because they are wrong that their children will worry.	afraid -> wrong	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19666	19666	bc/phoenix/00/phoenix_0003	424	7	It is because they are afraid that their children will worry.	It is because they are glad that their children will worry.	afraid -> glad	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19667	19667	bc/phoenix/00/phoenix_0003	424	8	It is because they are afraid that their children will worry.	It is because they are young that their children will worry.	afraid -> young	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19668	19668	bc/phoenix/00/phoenix_0003	424	9	It is because they are afraid that their children will worry.	It is because they are afraid that their friends will worry.	children -> friends	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19669	19669	bc/phoenix/00/phoenix_0003	424	10	It is because they are afraid that their children will worry.	It is because they are afraid that their mother will worry.	children -> mother	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19670	19670	bc/phoenix/00/phoenix_0003	424	11	It is because they are afraid that their children will worry.	It is because they are afraid that their daughter will worry.	children -> daughter	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19671	19671	bc/phoenix/00/phoenix_0003	424	12	It is because they are afraid that their children will worry.	It is because they are afraid that their father will worry.	children -> father	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19672	19672	bc/phoenix/00/phoenix_0003	424	13	It is because they are afraid that their children will worry.	It is because they are afraid that their people will worry.	children -> people	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19673	19673	bc/phoenix/00/phoenix_0003	424	14	It is because they are afraid that their children will worry.	It is because they are afraid that their parents will worry.	children -> parents	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19674	19674	bc/phoenix/00/phoenix_0003	424	15	It is because they are afraid that their children will worry.	It is because they are afraid that their sister will worry.	children -> sister	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19675	19675	bc/phoenix/00/phoenix_0003	424	16	It is because they are afraid that their children will worry.	It is because they are afraid that their friend will worry.	children -> friend	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19676	19676	bc/phoenix/00/phoenix_0003	424	17	It is because they are afraid that their children will worry.	It is because they are afraid that their son will worry.	children -> son	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19677	19677	bc/phoenix/00/phoenix_0003	424	18	It is because they are afraid that their children will worry.	It is because they are afraid that their daughters will worry.	children -> daughters	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19678	19678	bc/phoenix/00/phoenix_0003	424	19	It is because they are afraid that their children will worry.	It is because they are afraid that their members will worry.	children -> members	True	True	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	[[[3, 3], [7, 7]]]	[['they', 'their']]	True
19720	19720	pt/nt/44/nt_4409	425	0	They washed her body and put it in an upstairs room.	They washed her house and put it in an upstairs room.	body -> house	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her house', 'it']]	False
19721	19721	pt/nt/44/nt_4409	425	1	They washed her body and put it in an upstairs room.	They washed her room and put it in an upstairs room.	body -> room	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her room', 'it']]	False
19722	19722	pt/nt/44/nt_4409	425	2	They washed her body and put it in an upstairs room.	They washed her head and put it in an upstairs room.	body -> head	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her head', 'it']]	False
19723	19723	pt/nt/44/nt_4409	425	3	They washed her body and put it in an upstairs room.	They washed her hand and put it in an upstairs room.	body -> hand	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her hand', 'it']]	False
19724	19724	pt/nt/44/nt_4409	425	4	They washed her body and put it in an upstairs room.	They washed her book and put it in an upstairs room.	body -> book	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her book', 'it']]	False
19725	19725	pt/nt/44/nt_4409	425	5	They washed her body and put it in an upstairs room.	They washed her car and put it in an upstairs room.	body -> car	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her car', 'it']]	False
19726	19726	pt/nt/44/nt_4409	425	6	They washed her body and put it in an upstairs room.	They washed her stuff and put it in an upstairs room.	body -> stuff	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her stuff', 'it']]	False
19727	19727	pt/nt/44/nt_4409	425	7	They washed her body and put it in an upstairs room.	They washed her apartment and put it in an upstairs room.	body -> apartment	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her apartment', 'it']]	False
19728	19728	pt/nt/44/nt_4409	425	8	They washed her body and put it in an upstairs room.	They washed her bag and put it in an upstairs room.	body -> bag	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her bag', 'it']]	False
19729	19729	pt/nt/44/nt_4409	425	9	They washed her body and put it in an upstairs room.	They washed her daughter and put it in an upstairs room.	body -> daughter	True	True	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her body', 'it']]	[[[2, 3], [6, 6]]]	[['her daughter', 'it']]	False
